# file...... IEEE-13_House_voltage.csv
# date...... Tue Dec  1 01:37:27 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_load
# property.. voltage_12
# limit..... 10000
# interval.. 60
# timestamp,tl_house_1,tl_house_16,tl_house_31,tl_house_2,tl_house_17,tl_house_32,tl_house_3,tl_house_18,tl_house_33,tl_house_4,tl_house_19,tl_house_34,tl_house_5,tl_house_20,tl_house_35,tl_house_6,tl_house_21,tl_house_36,tl_house_7,tl_house_22,tl_house_37,tl_house_8,tl_house_23,tl_house_38,tl_house_9,tl_house_24,tl_house_39,tl_house_10,tl_house_25,tl_house_40,tl_house_11,tl_house_26,tl_house_12,tl_house_27,tl_house_13,tl_house_28,tl_house_14,tl_house_29,tl_house_15,tl_house_30
2018-01-01 05:42:00 EST,-107.691+188.162j,-107.691+188.162j,-107.691+188.162j,+216.403-0.52509j,+216.403-0.52509j,+216.403-0.52509j,-110.075-185.547j,-110.075-185.547j,-110.075-185.547j,-107.744+188.281j,-107.744+188.281j,-107.744+188.281j,-109.365-187.139j,-109.365-187.139j,-109.365-187.139j,-107.769+188.284j,-107.769+188.284j,-107.769+188.284j,-109.767-186.328j,-109.767-186.328j,-109.767-186.328j,-106.937+188.395j,-106.937+188.395j,-106.937+188.395j,+216.827-0.513284j,+216.827-0.513284j,+216.827-0.513284j,+216.849-0.498441j,+216.849-0.498441j,+216.849-0.498441j,-110.289-186.348j,-110.289-186.348j,-107.61+188.231j,-107.61+188.231j,+216.53-1.2314j,+216.53-1.2314j,-109.829-187.096j,-109.829-187.096j,-107.81+188.23j,-107.81+188.23j
2018-01-01 05:43:00 EST,-107.551+188.196j,-107.551+188.196j,-107.551+188.196j,+216.439-0.503562j,+216.439-0.503562j,+216.439-0.503562j,-110.058-185.497j,-110.058-185.497j,-110.058-185.497j,-107.388+188.247j,-107.388+188.247j,-107.388+188.247j,-109.354-187.089j,-109.354-187.089j,-109.354-187.089j,-107.673+188.299j,-107.673+188.299j,-107.673+188.299j,-109.755-186.278j,-109.755-186.278j,-109.755-186.278j,-106.841+188.41j,-106.841+188.41j,-106.841+188.41j,+216.865-0.467766j,+216.865-0.467766j,+216.865-0.467766j,+216.887-0.452927j,+216.887-0.452927j,+216.887-0.452927j,-110.285-186.246j,-110.285-186.246j,-107.47+188.264j,-107.47+188.264j,+216.568-1.18606j,+216.568-1.18606j,-109.888-186.836j,-109.888-186.836j,-107.525+188.243j,-107.525+188.243j
2018-01-01 05:44:00 EST,-107.683+188.228j,-107.683+188.228j,-107.683+188.228j,+216.399-0.471017j,+216.399-0.471017j,+216.399-0.471017j,-110.112-185.431j,-110.112-185.431j,-110.112-185.431j,-107.459+188.276j,-107.459+188.276j,-107.459+188.276j,-109.408-186.992j,-109.408-186.992j,-109.408-186.992j,-107.747+188.335j,-107.747+188.335j,-107.747+188.335j,-109.881-185.978j,-109.881-185.978j,-109.881-185.978j,-106.917+188.451j,-106.917+188.451j,-106.917+188.451j,+216.799-0.432772j,+216.799-0.432772j,+216.799-0.432772j,+216.821-0.414052j,+216.821-0.414052j,+216.821-0.414052j,-110.364-186.172j,-110.364-186.172j,-107.779+188.329j,-107.779+188.329j,+216.503-1.1509j,+216.503-1.1509j,-109.965-186.767j,-109.965-186.767j,-107.657+188.274j,-107.657+188.274j
2018-01-01 05:45:00 EST,-107.655+188.208j,-107.655+188.208j,-107.655+188.208j,+216.611-0.249635j,+216.611-0.249635j,+216.611-0.249635j,-110.072-185.452j,-110.072-185.452j,-110.072-185.452j,-107.436+188.28j,-107.436+188.28j,-107.436+188.28j,-109.371-187.018j,-109.371-187.018j,-109.371-187.018j,-107.727+188.335j,-107.727+188.335j,-107.727+188.335j,-109.845-186.004j,-109.845-186.004j,-109.845-186.004j,-106.897+188.45j,-106.897+188.45j,-106.897+188.45j,+216.851-0.434499j,+216.851-0.434499j,+216.851-0.434499j,+216.87-0.418786j,+216.87-0.418786j,+216.87-0.418786j,-110.253-186.392j,-110.253-186.392j,-107.753+188.307j,-107.753+188.307j,+216.555-1.1528j,+216.555-1.1528j,-109.904-186.84j,-109.904-186.84j,-107.629+188.255j,-107.629+188.255j
2018-01-01 05:46:00 EST,-107.76+188.214j,-107.76+188.214j,-107.76+188.214j,+216.589-0.247608j,+216.589-0.247608j,+216.589-0.247608j,-110.092-185.45j,-110.092-185.45j,-110.092-185.45j,-107.488+188.283j,-107.488+188.283j,-107.488+188.283j,-109.391-187.015j,-109.391-187.015j,-109.391-187.015j,-107.779+188.338j,-107.779+188.338j,-107.779+188.338j,-109.864-186.001j,-109.864-186.001j,-109.864-186.001j,-106.949+188.453j,-106.949+188.453j,-106.949+188.453j,+216.808-0.430408j,+216.808-0.430408j,+216.808-0.430408j,+216.827-0.414699j,+216.827-0.414699j,+216.827-0.414699j,-110.293-186.388j,-110.293-186.388j,-107.858+188.313j,-107.858+188.313j,+216.511-1.14857j,+216.511-1.14857j,-109.944-186.836j,-109.944-186.836j,-107.879+188.282j,-107.879+188.282j
2018-01-01 05:47:00 EST,-107.673+188.168j,-107.673+188.168j,-107.673+188.168j,+216.6-0.273512j,+216.6-0.273512j,+216.6-0.273512j,-110.067-185.504j,-110.067-185.504j,-110.067-185.504j,-107.731+188.311j,-107.731+188.311j,-107.731+188.311j,-109.361-187.07j,-109.361-187.07j,-109.361-187.07j,-107.762+188.316j,-107.762+188.316j,-107.762+188.316j,-109.834-186.056j,-109.834-186.056j,-109.834-186.056j,-106.932+188.432j,-106.932+188.432j,-106.932+188.432j,+216.863-0.484654j,+216.863-0.484654j,+216.863-0.484654j,+216.883-0.472823j,+216.883-0.472823j,+216.883-0.472823j,-110.21-186.504j,-110.21-186.504j,-107.595+188.233j,-107.595+188.233j,+216.566-1.20293j,+216.566-1.20293j,-109.8-187.105j,-109.8-187.105j,-107.792+188.236j,-107.792+188.236j
2018-01-01 05:48:00 EST,-107.673+188.168j,-107.673+188.168j,-107.673+188.168j,+216.6-0.273503j,+216.6-0.273503j,+216.6-0.273503j,-110.067-185.504j,-110.067-185.504j,-110.067-185.504j,-107.731+188.311j,-107.731+188.311j,-107.731+188.311j,-109.361-187.07j,-109.361-187.07j,-109.361-187.07j,-107.762+188.316j,-107.762+188.316j,-107.762+188.316j,-109.834-186.056j,-109.834-186.056j,-109.834-186.056j,-106.932+188.432j,-106.932+188.432j,-106.932+188.432j,+216.863-0.484632j,+216.863-0.484632j,+216.863-0.484632j,+216.883-0.472801j,+216.883-0.472801j,+216.883-0.472801j,-110.21-186.504j,-110.21-186.504j,-107.595+188.233j,-107.595+188.233j,+216.566-1.20291j,+216.566-1.20291j,-109.8-187.105j,-109.8-187.105j,-107.792+188.236j,-107.792+188.236j
2018-01-01 05:49:00 EST,-107.731+188.131j,-107.731+188.131j,-107.731+188.131j,+216.587-0.307803j,+216.587-0.307803j,+216.587-0.307803j,-110.061-185.571j,-110.061-185.571j,-110.061-185.571j,-107.788+188.273j,-107.788+188.273j,-107.788+188.273j,-109.362-187.169j,-109.362-187.169j,-109.362-187.169j,-107.846+188.279j,-107.846+188.279j,-107.846+188.279j,-109.769-186.358j,-109.769-186.358j,-109.769-186.358j,-107.223+188.376j,-107.223+188.376j,-107.223+188.376j,+216.85-0.518853j,+216.85-0.518853j,+216.85-0.518853j,+216.87-0.50702j,+216.87-0.50702j,+216.87-0.50702j,-110.204-186.571j,-110.204-186.571j,-107.652+188.196j,-107.652+188.196j,+216.553-1.23704j,+216.553-1.23704j,-109.794-187.172j,-109.794-187.172j,-107.849+188.198j,-107.849+188.198j
2018-01-01 05:50:00 EST,-107.731+188.131j,-107.731+188.131j,-107.731+188.131j,+216.587-0.307765j,+216.587-0.307765j,+216.587-0.307765j,-110.061-185.571j,-110.061-185.571j,-110.061-185.571j,-107.788+188.273j,-107.788+188.273j,-107.788+188.273j,-109.362-187.169j,-109.362-187.169j,-109.362-187.169j,-107.846+188.279j,-107.846+188.279j,-107.846+188.279j,-109.769-186.358j,-109.769-186.358j,-109.769-186.358j,-107.223+188.376j,-107.223+188.376j,-107.223+188.376j,+216.85-0.518801j,+216.85-0.518801j,+216.85-0.518801j,+216.87-0.506968j,+216.87-0.506968j,+216.87-0.506968j,-110.204-186.571j,-110.204-186.571j,-107.652+188.196j,-107.652+188.196j,+216.553-1.23699j,+216.553-1.23699j,-109.794-187.172j,-109.794-187.172j,-107.849+188.198j,-107.849+188.198j
2018-01-01 05:51:00 EST,-107.863+188.165j,-107.863+188.165j,-107.863+188.165j,+216.544-0.271753j,+216.544-0.271753j,+216.544-0.271753j,-110.119-185.497j,-110.119-185.497j,-110.119-185.497j,-107.861+188.305j,-107.861+188.305j,-107.861+188.305j,-109.421-187.06j,-109.421-187.06j,-109.421-187.06j,-107.921+188.318j,-107.921+188.318j,-107.921+188.318j,-109.907-186.024j,-109.907-186.024j,-109.907-186.024j,-107.3+188.421j,-107.3+188.421j,-107.3+188.421j,+216.783-0.480431j,+216.783-0.480431j,+216.783-0.480431j,+216.802-0.464717j,+216.802-0.464717j,+216.802-0.464717j,-110.287-186.49j,-110.287-186.49j,-107.962+188.264j,-107.962+188.264j,+216.486-1.19845j,+216.486-1.19845j,-109.876-187.095j,-109.876-187.095j,-107.982+188.232j,-107.982+188.232j
2018-01-01 05:52:00 EST,-107.874+188.15j,-107.874+188.15j,-107.874+188.15j,+216.374-0.477981j,+216.374-0.477981j,+216.374-0.477981j,-110.133-185.519j,-110.133-185.519j,-110.133-185.519j,-107.874+188.285j,-107.874+188.285j,-107.874+188.285j,-109.432-187.079j,-109.432-187.079j,-109.432-187.079j,-107.932+188.303j,-107.932+188.303j,-107.932+188.303j,-109.919-186.042j,-109.919-186.042j,-109.919-186.042j,-107.311+188.406j,-107.311+188.406j,-107.311+188.406j,+216.759-0.516975j,+216.759-0.516975j,+216.759-0.516975j,+216.777-0.501258j,+216.777-0.501258j,+216.777-0.501258j,-110.298-186.508j,-110.298-186.508j,-107.972+188.248j,-107.972+188.248j,+216.462-1.23486j,+216.462-1.23486j,-109.887-187.113j,-109.887-187.113j,-107.993+188.217j,-107.993+188.217j
2018-01-01 05:53:00 EST,-107.874+188.15j,-107.874+188.15j,-107.874+188.15j,+216.374-0.477904j,+216.374-0.477904j,+216.374-0.477904j,-110.133-185.519j,-110.133-185.519j,-110.133-185.519j,-107.874+188.285j,-107.874+188.285j,-107.874+188.285j,-109.432-187.079j,-109.432-187.079j,-109.432-187.079j,-107.932+188.303j,-107.932+188.303j,-107.932+188.303j,-109.919-186.042j,-109.919-186.042j,-109.919-186.042j,-107.311+188.406j,-107.311+188.406j,-107.311+188.406j,+216.759-0.516925j,+216.759-0.516925j,+216.759-0.516925j,+216.777-0.501207j,+216.777-0.501207j,+216.777-0.501207j,-110.298-186.508j,-110.298-186.508j,-107.972+188.249j,-107.972+188.249j,+216.462-1.23481j,+216.462-1.23481j,-109.887-187.113j,-109.887-187.113j,-107.993+188.217j,-107.993+188.217j
2018-01-01 05:54:00 EST,-107.806+188.163j,-107.806+188.163j,-107.806+188.163j,+216.403-0.473704j,+216.403-0.473704j,+216.403-0.473704j,-110.107-185.516j,-110.107-185.516j,-110.107-185.516j,-107.806+188.298j,-107.806+188.298j,-107.806+188.298j,-109.398-187.075j,-109.398-187.075j,-109.398-187.075j,-107.835+188.308j,-107.835+188.308j,-107.835+188.308j,-109.88-186.037j,-109.88-186.037j,-109.88-186.037j,-107.005+188.425j,-107.005+188.425j,-107.005+188.425j,+216.787-0.51282j,+216.787-0.51282j,+216.787-0.51282j,+216.806-0.497101j,+216.806-0.497101j,+216.806-0.497101j,-110.272-186.505j,-110.272-186.505j,-107.904+188.261j,-107.904+188.261j,+216.49-1.2308j,+216.49-1.2308j,-109.861-187.11j,-109.861-187.11j,-107.925+188.23j,-107.925+188.23j
2018-01-01 05:55:00 EST,-107.714+188.116j,-107.714+188.116j,-107.714+188.116j,+216.394-0.525545j,+216.394-0.525545j,+216.394-0.525545j,-110.1-185.543j,-110.1-185.543j,-110.1-185.543j,-107.76+188.274j,-107.76+188.274j,-107.76+188.274j,-109.392-187.102j,-109.392-187.102j,-109.392-187.102j,-107.789+188.284j,-107.789+188.284j,-107.789+188.284j,-109.873-186.065j,-109.873-186.065j,-109.873-186.065j,-106.959+188.401j,-106.959+188.401j,-106.959+188.401j,+216.77-0.616873j,+216.77-0.616873j,+216.77-0.616873j,+216.789-0.601149j,+216.789-0.601149j,+216.789-0.601149j,-110.259-186.559j,-110.259-186.559j,-107.812+188.214j,-107.812+188.214j,+216.367-1.46688j,+216.367-1.46688j,-109.847-187.164j,-109.847-187.164j,-107.666+188.159j,-107.666+188.159j
2018-01-01 05:56:00 EST,-107.701+188.124j,-107.701+188.124j,-107.701+188.124j,+216.568-0.327098j,+216.568-0.327098j,+216.568-0.327098j,-110.078-185.538j,-110.078-185.538j,-110.078-185.538j,-107.744+188.287j,-107.744+188.287j,-107.744+188.287j,-109.372-187.108j,-109.372-187.108j,-109.372-187.108j,-107.775+188.291j,-107.775+188.291j,-107.775+188.291j,-109.835-186.123j,-109.835-186.123j,-109.835-186.123j,-106.945+188.406j,-106.945+188.406j,-106.945+188.406j,+216.798-0.588057j,+216.798-0.588057j,+216.798-0.588057j,+216.817-0.572332j,+216.817-0.572332j,+216.817-0.572332j,-110.239-186.558j,-110.239-186.558j,-107.799+188.223j,-107.799+188.223j,+216.396-1.43819j,+216.396-1.43819j,-109.828-187.162j,-109.828-187.162j,-107.652+188.167j,-107.652+188.167j
2018-01-01 05:57:00 EST,-107.701+188.124j,-107.701+188.124j,-107.701+188.124j,+216.568-0.327147j,+216.568-0.327147j,+216.568-0.327147j,-110.078-185.538j,-110.078-185.538j,-110.078-185.538j,-107.744+188.287j,-107.744+188.287j,-107.744+188.287j,-109.372-187.108j,-109.372-187.108j,-109.372-187.108j,-107.775+188.291j,-107.775+188.291j,-107.775+188.291j,-109.835-186.123j,-109.835-186.123j,-109.835-186.123j,-106.945+188.406j,-106.945+188.406j,-106.945+188.406j,+216.798-0.588054j,+216.798-0.588054j,+216.798-0.588054j,+216.817-0.572329j,+216.817-0.572329j,+216.817-0.572329j,-110.239-186.558j,-110.239-186.558j,-107.799+188.223j,-107.799+188.223j,+216.396-1.43819j,+216.396-1.43819j,-109.828-187.162j,-109.828-187.162j,-107.653+188.167j,-107.653+188.167j
2018-01-01 05:58:00 EST,-107.742+188.129j,-107.742+188.129j,-107.742+188.129j,+216.51-0.311003j,+216.51-0.311003j,+216.51-0.311003j,-110.321-184.915j,-110.321-184.915j,-110.321-184.915j,-107.777+188.319j,-107.777+188.319j,-107.777+188.319j,-109.436-187.027j,-109.436-187.027j,-109.436-187.027j,-107.804+188.313j,-107.804+188.313j,-107.804+188.313j,-109.899-186.042j,-109.899-186.042j,-109.899-186.042j,-106.973+188.429j,-106.973+188.429j,-106.973+188.429j,+216.716-0.626024j,+216.716-0.626024j,+216.716-0.626024j,+216.634-0.728403j,+216.634-0.728403j,+216.634-0.728403j,-110.32-186.497j,-110.32-186.497j,-107.844+188.228j,-107.844+188.228j,+216.314-1.47585j,+216.314-1.47585j,-109.905-187.102j,-109.905-187.102j,-107.694+188.172j,-107.694+188.172j
2018-01-01 05:59:00 EST,-107.834+188.176j,-107.834+188.176j,-107.834+188.176j,+216.519-0.259145j,+216.519-0.259145j,+216.519-0.259145j,-110.327-184.888j,-110.327-184.888j,-110.327-184.888j,-107.823+188.343j,-107.823+188.343j,-107.823+188.343j,-109.443-186.999j,-109.443-186.999j,-109.443-186.999j,-107.85+188.337j,-107.85+188.337j,-107.85+188.337j,-109.906-186.014j,-109.906-186.014j,-109.906-186.014j,-107.019+188.452j,-107.019+188.452j,-107.019+188.452j,+216.733-0.521985j,+216.733-0.521985j,+216.733-0.521985j,+216.651-0.624401j,+216.651-0.624401j,+216.651-0.624401j,-110.334-186.442j,-110.334-186.442j,-107.936+188.275j,-107.936+188.275j,+216.436-1.23977j,+216.436-1.23977j,-109.919-187.048j,-109.919-187.048j,-107.953+188.243j,-107.953+188.243j
2018-01-01 06:00:00 EST,-107.67+188.124j,-107.67+188.124j,-107.67+188.124j,+216.559-0.298641j,+216.559-0.298641j,+216.559-0.298641j,-110.247-184.912j,-110.247-184.912j,-110.247-184.912j,-107.661+188.295j,-107.661+188.295j,-107.661+188.295j,-109.348-187.063j,-109.348-187.063j,-109.348-187.063j,-107.64+188.258j,-107.64+188.258j,-107.64+188.258j,-109.74-186.25j,-109.74-186.25j,-109.74-186.25j,-106.435+188.3j,-106.435+188.3j,-106.435+188.3j,+216.776-0.561916j,+216.776-0.561916j,+216.776-0.561916j,+216.695-0.664876j,+216.695-0.664876j,+216.695-0.664876j,-110.257-186.477j,-110.257-186.477j,-107.773+188.226j,-107.773+188.226j,+216.48-1.28068j,+216.48-1.28068j,-109.842-187.081j,-109.842-187.081j,-107.791+188.195j,-107.791+188.195j
2018-01-01 06:01:00 EST,-107.606+188.117j,-107.606+188.117j,-107.606+188.117j,+216.52-0.352698j,+216.52-0.352698j,+216.52-0.352698j,-110.271-184.853j,-110.271-184.853j,-110.271-184.853j,-107.6+188.289j,-107.6+188.289j,-107.6+188.289j,-109.361-187.023j,-109.361-187.023j,-109.361-187.023j,-107.589+188.254j,-107.589+188.254j,-107.589+188.254j,-109.752-186.21j,-109.752-186.21j,-109.752-186.21j,-106.383+188.295j,-106.383+188.295j,-106.383+188.295j,+216.759-0.596023j,+216.759-0.596023j,+216.759-0.596023j,+216.677-0.702113j,+216.677-0.702113j,+216.677-0.702113j,-110.27-186.449j,-110.27-186.449j,-107.723+188.221j,-107.723+188.221j,+216.465-1.31381j,+216.465-1.31381j,-109.852-187.058j,-109.852-187.058j,-107.736+188.19j,-107.736+188.19j
2018-01-01 06:02:00 EST,-107.69+188.121j,-107.69+188.121j,-107.69+188.121j,+216.526-0.363576j,+216.526-0.363576j,+216.526-0.363576j,-110.075-185.47j,-110.075-185.47j,-110.075-185.47j,-107.692+188.265j,-107.692+188.265j,-107.692+188.265j,-109.359-187.096j,-109.359-187.096j,-109.359-187.096j,-107.733+188.266j,-107.733+188.266j,-107.733+188.266j,-109.758-186.281j,-109.758-186.281j,-109.758-186.281j,-106.9+188.377j,-106.9+188.377j,-106.9+188.377j,+216.789-0.552647j,+216.789-0.552647j,+216.789-0.552647j,+216.809-0.540645j,+216.809-0.540645j,+216.809-0.540645j,-110.236-186.504j,-110.236-186.504j,-107.803+188.224j,-107.803+188.224j,+216.496-1.2706j,+216.496-1.2706j,-109.822-187.112j,-109.822-187.112j,-107.82+188.194j,-107.82+188.194j
2018-01-01 06:03:00 EST,-107.774+188.067j,-107.774+188.067j,-107.774+188.067j,+216.48-0.417073j,+216.48-0.417073j,+216.48-0.417073j,-110.109-185.497j,-110.109-185.497j,-110.109-185.497j,-107.768+188.232j,-107.768+188.232j,-107.768+188.232j,-109.401-187.124j,-109.401-187.124j,-109.401-187.124j,-107.838+188.241j,-107.838+188.241j,-107.838+188.241j,-109.804-186.31j,-109.804-186.31j,-109.804-186.31j,-107.214+188.338j,-107.214+188.338j,-107.214+188.338j,+216.725-0.65578j,+216.725-0.65578j,+216.725-0.65578j,+216.675-0.784742j,+216.675-0.784742j,+216.675-0.784742j,-110.282-186.556j,-110.282-186.556j,-107.891+188.171j,-107.891+188.171j,+216.432-1.37339j,+216.432-1.37339j,-109.864-187.164j,-109.864-187.164j,-107.904+188.14j,-107.904+188.14j
2018-01-01 06:04:00 EST,-107.608+188.057j,-107.608+188.057j,-107.608+188.057j,+216.527-0.421577j,+216.527-0.421577j,+216.527-0.421577j,-110.067-185.502j,-110.067-185.502j,-110.067-185.502j,-107.655+188.225j,-107.655+188.225j,-107.655+188.225j,-109.351-187.131j,-109.351-187.131j,-109.351-187.131j,-107.701+188.221j,-107.701+188.221j,-107.701+188.221j,-109.751-186.317j,-109.751-186.317j,-109.751-186.317j,-106.897+188.285j,-106.897+188.285j,-106.897+188.285j,+216.794-0.662428j,+216.794-0.662428j,+216.794-0.662428j,+216.743-0.79148j,+216.743-0.79148j,+216.743-0.79148j,-110.22-186.564j,-110.22-186.564j,-107.725+188.161j,-107.725+188.161j,+216.5-1.38025j,+216.5-1.38025j,-109.801-187.171j,-109.801-187.171j,-107.593+188.11j,-107.593+188.11j
2018-01-01 06:05:00 EST,-107.291+188.011j,-107.291+188.011j,-107.291+188.011j,+216.552-0.424075j,+216.552-0.424075j,+216.552-0.424075j,-110.044-185.505j,-110.044-185.505j,-110.044-185.505j,-107.594+188.222j,-107.594+188.222j,-107.594+188.222j,-109.328-187.133j,-109.328-187.133j,-109.328-187.133j,-107.641+188.218j,-107.641+188.218j,-107.641+188.218j,-109.728-186.32j,-109.728-186.32j,-109.728-186.32j,-106.836+188.281j,-106.836+188.281j,-106.836+188.281j,+216.848-0.667964j,+216.848-0.667964j,+216.848-0.667964j,+216.793-0.796503j,+216.793-0.796503j,+216.793-0.796503j,-110.174-186.57j,-110.174-186.57j,-107.603+188.154j,-107.603+188.154j,+216.551-1.38531j,+216.551-1.38531j,-109.756-187.177j,-109.756-187.177j,-107.471+188.103j,-107.471+188.103j
2018-01-01 06:06:00 EST,-107.231+188.007j,-107.231+188.007j,-107.231+188.007j,+216.584-0.426774j,+216.584-0.426774j,+216.584-0.426774j,-110.016-185.509j,-110.016-185.509j,-110.016-185.509j,-107.233+188.161j,-107.233+188.161j,-107.233+188.161j,-109.306-187.136j,-109.306-187.136j,-109.306-187.136j,-107.58+188.214j,-107.58+188.214j,-107.58+188.214j,-109.706-186.323j,-109.706-186.323j,-109.706-186.323j,-106.776+188.278j,-106.776+188.278j,-106.776+188.278j,+216.873-0.670579j,+216.873-0.670579j,+216.873-0.670579j,+216.818-0.799262j,+216.818-0.799262j,+216.818-0.799262j,-110.151-186.573j,-110.151-186.573j,-107.543+188.151j,-107.543+188.151j,+216.575-1.388j,+216.575-1.388j,-109.733-187.18j,-109.733-187.18j,-107.411+188.099j,-107.411+188.099j
2018-01-01 06:07:00 EST,-107.275+188.009j,-107.275+188.009j,-107.275+188.009j,+216.588-0.427135j,+216.588-0.427135j,+216.588-0.427135j,-110.013-185.509j,-110.013-185.509j,-110.013-185.509j,-107.226+188.161j,-107.226+188.161j,-107.226+188.161j,-109.296-187.138j,-109.296-187.138j,-109.296-187.138j,-107.382+188.177j,-107.382+188.177j,-107.382+188.177j,-109.696-186.324j,-109.696-186.324j,-109.696-186.324j,-106.744+188.264j,-106.744+188.264j,-106.744+188.264j,+216.855-0.669062j,+216.855-0.669062j,+216.855-0.669062j,+216.799-0.797919j,+216.799-0.797919j,+216.799-0.797919j,-110.168-186.571j,-110.168-186.571j,-107.588+188.153j,-107.588+188.153j,+216.557-1.38643j,+216.557-1.38643j,-109.75-187.178j,-109.75-187.178j,-107.6+188.122j,-107.6+188.122j
2018-01-01 06:08:00 EST,-107.241+188.032j,-107.241+188.032j,-107.241+188.032j,+216.566-0.389811j,+216.566-0.389811j,+216.566-0.389811j,-110.159-185.107j,-110.159-185.107j,-110.159-185.107j,-107.247+188.193j,-107.247+188.193j,-107.247+188.193j,-109.337-187.072j,-109.337-187.072j,-109.337-187.072j,-107.423+188.215j,-107.423+188.215j,-107.423+188.215j,-109.741-186.258j,-109.741-186.258j,-109.741-186.258j,-106.967+188.336j,-106.967+188.336j,-106.967+188.336j,+216.858-0.640383j,+216.858-0.640383j,+216.858-0.640383j,+216.803-0.772775j,+216.803-0.772775j,+216.803-0.772775j,-110.181-186.512j,-110.181-186.512j,-107.4+188.147j,-107.4+188.147j,+216.56-1.3578j,+216.56-1.3578j,-109.764-187.116j,-109.764-187.116j,-107.566+188.145j,-107.566+188.145j
2018-01-01 06:09:00 EST,-107.558+188.079j,-107.558+188.079j,-107.558+188.079j,+216.541-0.387467j,+216.541-0.387467j,+216.541-0.387467j,-110.182-185.104j,-110.182-185.104j,-110.182-185.104j,-107.307+188.196j,-107.307+188.196j,-107.307+188.196j,-109.36-187.069j,-109.36-187.069j,-109.36-187.069j,-107.484+188.219j,-107.484+188.219j,-107.484+188.219j,-109.764-186.255j,-109.764-186.255j,-109.764-186.255j,-107.027+188.34j,-107.027+188.34j,-107.027+188.34j,+216.803-0.635125j,+216.803-0.635125j,+216.803-0.635125j,+216.753-0.768348j,+216.753-0.768348j,+216.753-0.768348j,-110.227-186.507j,-110.227-186.507j,-107.522+188.154j,-107.522+188.154j,+216.51-1.35302j,+216.51-1.35302j,-109.81-187.111j,-109.81-187.111j,-107.688+188.152j,-107.688+188.152j
2018-01-01 06:10:00 EST,-107.436+188.071j,-107.436+188.071j,-107.436+188.071j,+216.418-0.592187j,+216.418-0.592187j,+216.418-0.592187j,-110.152-185.126j,-110.152-185.126j,-110.152-185.126j,-107.489+188.241j,-107.489+188.241j,-107.489+188.241j,-109.299-187.089j,-109.299-187.089j,-109.299-187.089j,-107.285+188.177j,-107.285+188.177j,-107.285+188.177j,-109.69-186.276j,-109.69-186.276j,-109.69-186.276j,-106.247+188.242j,-106.247+188.242j,-106.247+188.242j,+216.834-0.67076j,+216.834-0.67076j,+216.834-0.67076j,+216.783-0.804097j,+216.783-0.804097j,+216.783-0.804097j,-110.188-186.525j,-110.188-186.525j,-107.4+188.146j,-107.4+188.146j,+216.54-1.3887j,+216.54-1.3887j,-109.771-187.129j,-109.771-187.129j,-107.566+188.145j,-107.566+188.145j
2018-01-01 06:11:00 EST,-107.541+188.077j,-107.541+188.077j,-107.541+188.077j,+216.404-0.590298j,+216.404-0.590298j,+216.404-0.590298j,-110.166-185.124j,-110.166-185.124j,-110.166-185.124j,-107.241+188.187j,-107.241+188.187j,-107.241+188.187j,-109.326-187.086j,-109.326-187.086j,-109.326-187.086j,-107.529+188.217j,-107.529+188.217j,-107.529+188.217j,-109.716-186.273j,-109.716-186.273j,-109.716-186.273j,-106.323+188.258j,-106.323+188.258j,-106.323+188.258j,+216.79-0.666757j,+216.79-0.666757j,+216.79-0.666757j,+216.739-0.79691j,+216.739-0.79691j,+216.739-0.79691j,-110.229-186.517j,-110.229-186.517j,-107.658+188.181j,-107.658+188.181j,+216.497-1.38456j,+216.497-1.38456j,-109.811-187.124j,-109.811-187.124j,-107.671+188.15j,-107.671+188.15j
2018-01-01 06:12:00 EST,-107.759+188.038j,-107.759+188.038j,-107.759+188.038j,+216.295-0.632329j,+216.295-0.632329j,+216.295-0.632329j,-110.252-185.142j,-110.252-185.142j,-110.252-185.142j,-107.446+188.166j,-107.446+188.166j,-107.446+188.166j,-109.434-187.103j,-109.434-187.103j,-109.434-187.103j,-107.811+188.23j,-107.811+188.23j,-107.811+188.23j,-109.838-186.288j,-109.838-186.288j,-109.838-186.288j,-107.187+188.327j,-107.187+188.327j,-107.187+188.327j,+216.653-0.752014j,+216.653-0.752014j,+216.653-0.752014j,+216.499-1.00042j,+216.499-1.00042j,+216.499-1.00042j,-110.333-186.556j,-110.333-186.556j,-107.879+188.142j,-107.879+188.142j,+216.359-1.46926j,+216.359-1.46926j,-109.911-187.164j,-109.911-187.164j,-107.889+188.111j,-107.889+188.111j
